id,num_orders
1120911,2356.1
1230213,2247.5
1412241,243.1
1199853,285.3
1126038,1392.2
1065218,1557.6
1407227,185.9
1195857,226.9
1064848,248.4
1347932,248.4
1006934,266.1
1415546,248.4
1436167,205.2
1155840,248.4
1312853,188.1
1341473,248.4
1210234,628.9
1420426,623.4
1264068,654.7
1160231,552.3
1271169,2140.4
1343779,1600.1
1392612,552.1
1460115,650.9
1209508,669.2
1308035,674.7
1051361,73.2
1394502,73.2
1002584,50.4
1256382,50.4
1116102,53.3
1439873,58.5
1327818,70.9
1053247,88.9
1240755,61.4
1323007,58.5
1159217,107.8
1297121,107.7
1251244,83.7
1166952,83.6
1110279,83.7
1479251,83.7
1065455,83.6
1345832,99.6
1112122,83.7
1177948,107.8
1296522,297.8
1192681,376.2
1098695,317.9
1141921,376.2
1039561,308.2
1355647,322.0
1401737,347.6
1122214,330.2
1297460,347.6
1311455,376.2
1224680,373.2
1376192,1926.8
1295323,395.6
1369118,548.6
1022614,532.6
1273467,373.2
1070150,1406.1
1264565,1528.6
1494909,408.9
1456589,498.8
1300093,190.9
1264244,1115.3
1036623,207.0
1370665,190.9
1073776,215.0
1280462,215.0
1070455,1053.1
1286196,938.5
1101505,215.0
1493032,223.0
1337248,142.8
1342588,126.5
1403685,123.6
1489882,126.5
1286032,307.4
1211075,197.6
1026057,142.8
1064602,130.3
1353965,140.1
1386866,129.1
1160326,105.0
1148469,103.3
1132573,103.2
1187850,139.4
1042794,433.5
1344308,409.9
1435741,109.3
1376274,109.3
1004231,102.2
1375428,105.0
1199647,217.9
1258593,170.9
1437106,183.0
1164714,217.9
1224157,390.5
1335725,394.5
1154647,170.9
1009205,165.6
1363194,162.8
1283426,170.9
1040538,25.9
1262515,19.7
1308549,110.5
1290578,110.3
1123768,23.4
1042657,19.7
1493836,26.6
1198936,35.3
1241905,97.1
1322681,119.6
1084980,35.3
1237375,34.5
1433203,26.6
1462240,36.6
1068496,54.6
1108927,54.7
1017569,64.9
1040287,52.6
1317606,53.9
1077866,53.9
1051554,185.0
1415325,78.6
1055592,78.6
1367086,74.3
1062437,52.6
1314739,52.6
1281487,153.6
1397451,108.1
1137571,150.2
1444927,153.6
1309062,200.6
1208174,198.9
1426728,206.1
1492697,153.0
1213366,144.5
1095300,153.6
1130546,42.9
1436318,65.1
1435826,47.1
1277555,42.9
1470434,47.1
1044776,56.6
1377517,65.0
1237424,58.9
1059397,47.1
1251007,56.6
1034410,176.7
1231783,139.7
1359714,146.3
1499444,219.5
1130159,153.8
1160666,91.3
1096428,86.7
1183244,108.6
1497213,90.2
1133933,91.5
1484931,70.5
1163656,126.0
1054238,74.6
1366429,192.2
1052440,67.6
1085386,50.5
1065786,66.7
1173024,65.5
1241367,60.0
1075922,48.0
1131198,237.6
1025817,305.9
1045739,305.9
1248427,337.0
1202630,337.0
1452148,305.9
1376464,301.9
1349681,337.0
1102915,356.1
1433582,333.0
1359440,270.5
1454430,352.0
1149507,324.8
1053941,358.6
1110939,352.0
1221336,351.9
1456565,354.6
1121108,351.9
1098671,357.5
1345677,377.7
1160411,111.6
1470231,107.4
1313922,91.9
1208175,90.0
1310176,122.9
1179458,89.2
1269200,89.2
1295030,100.2
1164729,101.3
1406814,91.8
1259984,59.9
1480971,58.3
1369433,31.6
1481945,40.7
1458526,65.5
1187631,47.5
1003496,34.2
1094142,31.6
1247091,52.4
1234865,64.3
1168628,55.6
1419823,115.9
1439166,84.1
1385699,100.8
1106938,89.9
1319273,72.6
1108592,89.9
1352123,80.1
1115675,81.4
1423330,97.7
1466429,98.9
1403820,93.5
1034753,74.4
1029946,69.3
1221080,86.9
1031048,86.9
1206298,44.7
1167256,50.3
1122935,50.3
1494822,192.9
1472817,183.6
1219683,168.5
1019816,226.9
1290506,211.9
1205948,177.0
1494544,174.3
1139910,217.3
1145773,174.3
1364143,168.5
1035021,58.7
1179879,45.9
1256351,31.9
1341899,26.1
1196209,29.7
1403548,28.8
1021163,28.8
1240555,62.0
1198318,75.7
1115576,62.0
1192089,69.2
1071064,125.9
1173754,135.5
1271551,69.0
1065067,69.0
1137709,69.1
1276382,69.2
1263231,80.1
1456061,90.6
1207945,81.0
1162708,79.0
1418928,79.0
1068894,57.8
1304937,55.3
1409355,69.9
1099728,60.5
1457969,40.3
1029462,28.8
1472551,44.5
1033848,38.1
1453084,44.5
1312690,46.4
1122710,32.9
1126546,38.5
1459930,50.3
1348574,33.9
1191403,34.0
1006930,38.0
1073869,31.2
1256986,31.2
1003790,26.2
1440509,40.0
1357988,102.1
1195872,98.1
1389720,39.6
1204827,47.0
1424127,30.3
1275924,40.0
1259126,62.7
1200350,58.5
1214706,192.1
1192004,65.1
1342075,97.6
1301366,97.6
1107583,114.1
1044020,68.9
1079356,111.4
1130825,78.6
1256962,68.9
1016138,95.1
1472749,38.2
1169405,35.1
1159026,38.2
1031233,38.1
1107474,35.1
1411938,38.1
1037033,73.1
1417616,75.9
1222062,57.0
1001298,88.3
1066766,77.5
1094571,72.8
1244760,77.5
1333985,55.6
1209429,55.6
1226436,59.7
1425154,618.6
1311629,629.1
1144183,631.7
1429715,1139.2
1208466,1066.3
1111558,603.5
1152967,603.5
1065384,603.5
1068449,629.1
1113889,598.1
1257290,494.3
1425475,471.4
1451729,444.2
1345965,471.4
1328020,442.9
1242837,457.8
1166830,459.1
1099026,444.2
1061158,471.4
1075796,494.3
1225695,345.7
1250311,326.8
1488938,326.8
1180576,313.3
1407193,313.3
1310002,313.3
1483754,326.8
1403428,326.8
1119464,345.7
1070992,345.7
1253791,76.8
1351968,147.7
1370126,113.8
1141879,142.5
1109924,127.3
1178105,113.5
1361418,107.3
1225914,98.7
1072061,89.6
1148318,85.4
1210725,93.2
1316042,133.6
1405337,90.5
1227075,116.1
1488310,124.6
1267286,117.5
1394596,103.8
1434331,34.1
1171798,46.2
1499724,241.9
1238128,247.2
1303822,239.3
1435944,149.8
1413796,269.2
1353151,259.3
1470758,266.4
1055665,259.6
1379504,229.6
1055047,252.6
1097126,523.2
1036089,396.6
1231013,370.4
1185115,349.5
1265509,383.1
1051775,352.7
1309244,427.3
1124451,482.2
1045993,648.3
1048036,566.9
1180259,543.2
1127856,520.0
1338781,523.9
1406741,538.3
1270213,542.1
1391432,520.0
1338985,523.9
1444583,486.3
1096103,502.4
1041898,488.9
1320374,112.7
1145189,156.5
1013702,281.3
1127530,202.5
1344951,324.4
1359741,287.0
1143761,268.8
1107783,259.5
1204894,269.8
1119851,369.7
1411863,157.5
1109365,113.0
1023254,140.2
1049722,181.5
1472117,256.9
1079503,256.9
1132971,290.2
1424798,252.4
1463339,221.9
1349534,283.7
1246934,143.3
1372989,130.6
1433325,150.2
1374574,358.1
1166069,256.8
1356561,164.4
1006332,329.7
1080246,163.5
1001640,324.3
1306327,140.3
1334645,636.8
1103072,615.2
1019198,664.3
1387955,540.3
1285096,5663.3
1178953,5663.3
1327758,605.2
1442249,723.9
1474801,3608.9
1185326,2219.6
1456287,248.0
1418907,257.3
1076446,203.7
1335270,257.1
1183823,257.3
1404113,248.0
1222710,257.1
1079833,251.4
1104304,251.4
1033468,257.3
1252992,648.3
1105979,666.0
1002568,548.7
1440560,727.7
1309705,1884.6
1476514,2165.4
1259771,660.6
1111871,566.5
1433375,667.0
1199447,629.1
1113838,84.8
1230996,91.5
1303454,65.7
1097156,93.8
1056173,191.3
1198565,91.5
1489660,97.9
1173954,97.9
1041203,93.8
1043060,78.2
1495717,172.0
1076108,112.1
1411915,154.8
1428524,172.0
1089951,112.1
1010515,112.1
1203271,131.1
1453928,195.6
1151268,128.3
1068951,157.1
1369718,508.5
1091017,464.0
1203897,496.4
1286862,464.0
1195043,500.0
1439742,446.0
1291300,478.5
1178037,446.0
1023669,478.5
1048200,481.7
1133637,539.7
1482215,1501.4
1298145,436.6
1123307,405.8
1245183,505.0
1116213,379.7
1495219,3946.1
1320236,2226.1
1427938,505.0
1059972,548.6
1438573,241.9
1114784,869.8
1187973,357.0
1462124,346.4
1151450,290.3
1027884,286.2
1042038,3838.8
1216683,2329.9
1405703,346.2
1487930,346.2
1198172,166.1
1150785,178.3
1184753,177.0
1073671,171.5
1441244,521.9
1408360,208.4
1400061,160.8
1373267,177.0
1070795,178.3
1443342,190.4
1274489,243.3
1155200,249.6
1438279,249.6
1240169,243.3
1439950,423.0
1108978,505.0
1373622,235.5
1184062,243.3
1087129,250.1
1124103,250.9
1170492,321.8
1035358,321.8
1087749,320.2
1102820,321.5
1158437,521.2
1394740,501.4
1240884,312.2
1178760,320.2
1421019,321.5
1348128,321.8
1366149,42.1
1242141,37.9
1272003,291.2
1115507,312.6
1142943,49.0
1344252,31.8
1106883,63.0
1051057,35.7
1312752,77.5
1368420,74.5
1419755,39.6
1323227,53.1
1371081,310.8
1195197,243.6
1289562,94.1
1218415,30.1
1161177,35.3
1241146,26.3
1040244,51.7
1112492,80.0
1462810,59.1
1155368,80.7
1088775,59.1
1180610,68.8
1004376,161.0
1347755,141.5
1221280,141.5
1071175,59.1
1017674,71.5
1349547,80.7
1469809,146.9
1112827,149.6
1427859,133.8
1201215,136.4
1387604,314.9
1447167,314.9
1163414,314.9
1063388,133.8
1027602,131.1
1248223,149.6
1043945,57.4
1018609,61.4
1402783,25.4
1144711,43.1
1165133,57.4
1157864,43.1
1158723,29.2
1371967,57.4
1484515,72.4
1403718,79.6
1335135,133.3
1459471,142.0
1470572,94.6
1076650,77.8
1042531,76.1
1065297,61.5
1402946,76.5
1445860,81.7
1309288,34.2
1340685,75.2
1175433,138.4
1012081,54.3
1018456,31.3
1057303,39.5
1080644,35.1
1402350,32.9
1170609,570.7
1139792,333.8
1040547,308.4
1477002,379.0
1417996,516.5
1194929,343.4
1248088,335.3
1378461,389.6
1107124,335.3
1156793,311.0
1431686,306.8
1035108,306.7
1452533,368.0
1403241,385.2
1328803,366.1
1407650,311.5
1344744,311.5
1227764,354.0
1396476,313.5
1013774,306.8
1349648,258.3
1114022,255.6
1075237,275.1
1467100,316.3
1055368,307.9
1263571,321.3
1296593,298.3
1441634,312.9
1447046,316.7
1423212,315.9
1257511,43.1
1023518,62.2
1040360,47.6
1093150,43.2
1449241,49.1
1127853,38.6
1216929,37.1
1198481,49.4
1297015,46.3
1478926,46.3
1267173,125.2
1010715,132.9
1051153,131.7
1121717,112.6
1283901,117.8
1157822,115.4
1196384,103.0
1186113,103.0
1397319,111.9
1070135,102.5
1243150,181.0
1141894,216.6
1119592,180.4
1355543,208.4
1466185,206.8
1369479,206.8
1002219,193.5
1065122,181.0
1355774,180.4
1034449,200.2
1298800,59.4
1168048,61.2
1487535,58.4
1013139,30.6
1148419,32.3
1430932,33.7
1212520,25.1
1242479,25.1
1376197,31.6
1162830,82.9
1364844,24.9
1144242,86.8
1095968,77.2
1432738,154.6
1161807,139.7
1188656,59.9
1317286,77.2
1021595,77.2
1267460,82.0
1426163,42.6
1325488,42.6
1360973,71.8
1315155,40.9
1269059,42.4
1490516,58.7
1080973,62.6
1190162,60.0
1339318,51.9
1288832,24.4
1295195,26.0
1158135,19.9
1065978,23.6
1434129,20.7
1073284,24.4
1299247,26.0
1351771,23.5
1074640,20.9
1479465,23.6
1489347,38.5
1181166,38.5
1202899,31.5
1045208,25.0
1102611,28.8
1387920,23.8
1179968,28.8
1331102,26.3
1479186,66.5
1481499,64.1
1115642,330.0
1049247,330.0
1306038,80.2
1095596,80.6
1016502,64.1
1132512,64.1
1154248,86.8
1402507,84.1
1130490,226.9
1034827,66.5
1050303,105.5
1462532,94.5
1322647,105.5
1452624,331.9
1462600,93.0
1430777,94.5
1245813,94.5
1115240,93.0
1032047,42.6
1008796,36.4
1178964,47.2
1299848,43.4
1254741,39.2
1135400,39.2
1319687,36.4
1390606,42.2
1443225,108.3
1153270,126.9
1342968,125.7
1254768,100.0
1113748,101.2
1181440,100.0
1118245,101.2
1035476,75.8
1013138,97.4
1370975,95.8
1112604,168.8
1497422,183.6
1165214,174.1
1377941,204.0
1240800,245.9
1386829,218.8
1237087,241.7
1217868,213.0
1292980,194.7
1122637,252.4
1376752,171.0
1229220,152.3
1193421,148.7
1383125,118.5
1169578,152.3
1281507,121.8
1461952,171.0
1415989,173.9
1276319,170.3
1440217,187.4
1022493,58.2
1300917,58.2
1193727,59.2
1402486,55.9
1136905,66.2
1499372,53.3
1109225,55.3
1350713,47.7
1355088,66.2
1138222,56.8
1385476,85.4
1398591,79.9
1300896,56.9
1162031,60.4
1277815,78.7
1362188,71.7
1362254,45.8
1274284,35.9
1178264,64.0
1091379,44.8
1041602,30.4
1028066,65.6
1013847,56.4
1372516,31.2
1280063,56.0
1108464,30.5
1130725,30.4
1268768,46.3
1490016,395.4
1347411,81.6
1171863,119.5
1434725,78.8
1335442,107.2
1496650,88.4
1306499,114.4
1351858,130.6
1438518,147.5
1446150,166.1
1412369,421.0
1022628,135.4
1191341,157.9
1232719,138.4
1114376,179.1
1028985,161.2
1147013,138.2
1181119,198.8
1071327,213.8
1460463,159.5
1031315,223.0
1312685,211.1
1232285,195.5
1101299,227.7
1014795,287.8
1067057,247.1
1422192,187.3
1272721,261.4
1137357,230.7
1467695,236.9
1069575,62.7
1160879,74.7
1495109,76.1
1161253,44.9
1483609,120.6
1045099,165.8
1164413,49.9
1038291,102.9
1266238,59.4
1237923,116.2
1149195,48.8
1475934,63.8
1479609,53.8
1376770,66.0
1493195,124.4
1354760,52.5
1349895,65.9
1122970,146.3
1030480,58.8
1349078,61.6
1304303,144.3
1233427,69.1
1170183,79.5
1330894,90.0
1135861,145.8
1097976,52.8
1189946,118.7
1254653,132.3
1076146,131.1
1133854,177.9
1029733,164.3
1252838,177.9
1482077,177.9
1100816,829.3
1226702,860.2
1367646,201.8
1214264,187.2
1270356,910.7
1359586,883.7
1321874,124.7
1271568,94.5
1205338,79.7
1256154,124.7
1331634,81.0
1406428,86.1
1363192,79.7
1294110,77.9
1355035,124.7
1179175,95.4
1232535,183.9
1024745,202.6
1314199,163.8
1246353,163.8
1149555,1228.9
1396135,740.5
1079551,274.7
1053202,202.6
1072177,166.7
1025739,243.9
1038618,81.2
1287323,64.8
1442692,77.2
1288843,83.7
1148186,56.5
1242462,77.2
1395800,77.2
1040709,56.5
1461640,56.5
1046363,117.4
1086057,183.9
1049890,166.3
1334924,176.0
1096318,184.1
1498269,215.0
1425062,215.0
1242346,183.9
1234773,177.2
1130917,215.0
1341706,215.0
1337776,326.4
1495700,726.3
1402640,356.4
1147717,384.6
1074836,334.6
1019957,346.8
1183904,1209.4
1062706,1227.0
1140872,333.5
1280927,404.9
1107079,115.9
1094469,1614.4
1224648,107.8
1329069,117.4
1209615,108.2
1134462,98.6
1373589,936.2
1431663,1151.9
1211468,280.7
1036586,287.6
1457291,135.6
1449226,110.2
1295444,119.4
1320860,133.5
1080195,227.9
1206927,203.9
1413962,148.8
1465742,98.2
1142485,119.4
1389582,135.6
1219033,98.9
1309985,93.6
1013207,102.8
1254585,105.6
1443503,274.3
1057520,274.3
1224403,152.8
1275191,101.7
1319481,105.6
1345883,111.2
1255434,209.5
1177914,209.5
1014131,222.9
1187833,222.9
1445028,203.1
1443519,203.1
1471250,222.9
1395007,209.5
1055248,222.9
1094576,222.9
1354825,29.1
1451735,32.6
1059843,105.4
1198932,17.6
1342721,25.1
1377975,29.1
1066650,113.8
1389377,125.1
1169870,30.2
1037756,38.0
1171909,30.2
1039265,14.0
1268871,20.6
1297532,20.6
1343822,21.7
1012465,21.7
1104045,15.4
1269118,21.9
1082751,27.7
1267215,24.4
1008110,19.2
1232056,35.2
1292674,23.9
1379099,20.7
1008574,27.7
1264193,18.0
1283225,19.0
1497243,36.9
1260622,31.3
1339521,28.8
1494899,28.8
1090667,27.6
1439963,36.9
1446122,50.6
1085349,64.8
1418236,88.0
1057956,159.8
1434673,28.7
1203450,34.4
1089484,34.1
1381379,37.3
1226448,28.7
1467198,43.0
1253582,40.1
1165274,36.0
1226763,166.4
1163319,19.0
1315655,18.2
1240789,18.6
1100886,226.4
1376495,194.6
1011715,163.1
1090753,236.3
1178623,163.1
1352301,165.8
1477801,194.6
1208670,209.5
1257355,176.4
1135300,183.4
1004740,205.4
1306161,164.7
1201146,186.5
1034776,205.4
1370689,205.4
1262003,199.8
1378297,199.8
1368146,186.5
1068192,164.7
1463428,205.9
1173571,96.1
1455968,92.0
1191755,92.0
1150362,100.3
1070659,72.7
1224559,66.2
1493370,84.9
1392377,71.9
1056240,97.0
1014892,91.8
1251774,17.0
1487777,18.3
1249239,17.0
1478849,16.7
1376645,16.8
1345333,18.3
1224660,20.6
1232767,36.0
1009181,44.0
1126946,25.9
1355439,31.5
1006250,27.3
1176343,27.3
1463133,31.4
1144523,45.8
1499988,58.5
1498160,42.0
1257346,36.5
1485910,32.5
1451221,29.9
1387533,35.3
1157584,35.4
1413278,32.5
1333981,32.5
1085005,87.7
1054736,85.0
1104702,87.7
1381323,81.7
1344068,85.0
1052303,90.6
1018360,87.7
1306940,81.7
1300692,90.6
1171279,81.8
1438175,25.1
1173109,25.7
1337250,27.1
1056761,21.7
1135371,24.4
1378200,26.1
1272135,23.3
1054088,21.7
1344699,29.9
1206358,40.7
1323853,22.3
1101699,99.0
1266254,17.8
1242076,29.9
1415273,24.0
1268510,24.4
1256636,36.3
1410268,36.3
1108062,21.6
1497719,21.6
1106934,17.5
1033797,27.3
1041160,21.7
1126396,21.7
1242200,23.1
1306384,21.7
1058059,27.3
1089322,25.7
1446736,25.7
1001101,24.2
1122981,22.8
1078580,25.7
1175594,25.7
1205864,24.9
1316507,98.6
1482706,117.8
1046238,27.5
1020444,42.1
1338003,35.4
1399537,32.2
1002793,31.0
1466289,29.8
1013187,31.0
1322076,36.3
1161027,50.3
1349737,22.7
1291976,47.4
1007039,42.4
1258074,34.1
1415587,35.4
1484457,1495.3
1005745,1495.3
1377865,1489.7
1457732,1495.3
1179188,1419.2
1327218,1495.3
1202641,1489.7
1106286,1495.3
1175735,1419.2
1138288,1419.2
1476138,591.9
1454707,755.3
1039235,591.9
1068339,755.3
1092183,803.9
1324963,675.6
1257720,803.9
1076387,671.6
1209661,591.9
1208465,675.6
1111884,662.4
1454997,660.9
1050572,677.1
1467559,660.9
1214425,662.4
1162278,660.9
1248010,677.1
1376824,662.4
1398291,662.4
1085069,675.6
1122525,92.4
1075559,145.1
1344759,147.6
1212897,165.2
1418671,147.8
1271431,147.8
1287363,162.6
1064175,96.7
1125114,92.4
1472836,92.4
1013458,84.8
1391771,110.6
1331170,102.9
1242406,112.1
1105837,127.1
1211259,76.2
1164052,80.0
1274142,76.4
1356105,649.4
1088860,478.0
1129795,498.6
1493321,604.2
1161618,496.6
1212298,557.0
1135403,624.0
1435855,506.9
1212422,506.9
1412227,466.0
1128323,584.6
1357585,562.9
1266101,582.9
1306121,530.2
1415533,461.1
1292424,537.7
1376664,435.8
1253822,456.6
1355799,460.8
1408441,460.8
1390132,907.9
1118778,786.0
1373867,908.0
1321455,1311.1
1162414,1315.6
1275261,1311.1
1164241,1311.1
1422145,879.3
1119440,907.7
1173756,913.5
1154587,108.4
1123456,92.1
1008268,92.1
1219964,103.9
1461264,104.0
1146910,88.1
1110355,88.9
1411557,136.3
1055855,103.0
1043603,99.1
1264146,63.8
1033866,54.4
1209072,63.8
1060160,74.5
1352289,94.9
1172228,88.1
1395626,63.8
1455355,63.6
1055663,57.1
1287217,74.5
1088601,93.0
1278366,126.1
1026791,154.8
1036303,122.6
1254559,143.9
1427581,158.2
1394444,121.0
1263854,119.5
1051269,157.5
1308881,198.9
1073830,960.6
1405838,960.6
1183018,960.6
1040180,1040.3
1458738,3968.1
1248662,2618.9
1022436,925.2
1187815,930.4
1256719,4384.3
1333426,3658.4
1228432,444.3
1282969,412.9
1400162,457.1
1059632,447.2
1031228,412.9
1254371,413.1
1409072,447.2
1070652,447.2
1367274,444.3
1248470,418.4
1152711,911.5
1233398,937.0
1160549,911.5
1448305,789.2
1128571,4641.8
1454724,2200.7
1403528,760.8
1489033,786.9
1162008,872.0
1469871,859.7
1065280,232.8
1416500,192.9
1295639,220.0
1322499,192.9
1450524,218.2
1203643,196.6
1239385,192.9
1127908,220.0
1445551,218.2
1101411,196.6
1076286,149.8
1170173,206.9
1065778,149.8
1282021,190.3
1369620,206.9
1064144,155.4
1499298,210.6
1410217,210.6
1460719,154.1
1369178,154.1
1102465,548.2
1491328,634.6
1331730,648.0
1401710,648.0
1036537,634.6
1340596,577.1
1140522,577.1
1198427,634.6
1041032,634.6
1252477,634.6
1091144,394.4
1377051,1293.8
1027086,349.5
1035806,397.9
1243642,664.7
1314053,442.9
1320763,4961.8
1006967,4196.9
1267729,682.2
1477291,695.8
1368058,233.6
1324032,1741.6
1197090,258.3
1208581,229.3
1081641,258.3
1253251,234.2
1317166,3872.7
1059560,1969.1
1334347,236.0
1294936,229.3
1066867,223.4
1380226,211.6
1020582,213.9
1226007,246.4
1008005,190.0
1394036,215.5
1058307,234.2
1128007,178.9
1005386,200.0
1192006,247.6
1275913,187.7
1384833,142.3
1117920,158.6
1034950,245.9
1013635,232.9
1055153,236.9
1266186,301.0
1421520,262.3
1293094,257.1
1424764,258.5
1142191,198.7
1178898,206.7
1357653,182.3
1363374,151.9
1363447,179.9
1473145,172.1
1452523,265.1
1100864,314.4
1397501,284.0
1208517,317.1
1139190,65.5
1132599,63.0
1146408,65.5
1210647,65.5
1381063,157.6
1429146,157.6
1216651,65.5
1403968,63.0
1067138,66.7
1465247,66.7
1344138,218.0
1032870,220.8
1025076,216.5
1448384,232.7
1398655,215.0
1411724,212.2
1143819,216.5
1090620,235.4
1200363,220.8
1108974,235.4
1160402,322.8
1212494,303.1
1142875,303.1
1040784,322.1
1063831,428.4
1103952,428.4
1194353,320.3
1102241,303.1
1191088,303.1
1220591,320.3
1259696,29.8
1136582,337.9
1155966,280.6
1073642,29.2
1309602,34.6
1078309,26.8
1164850,29.8
1221502,37.2
1009487,69.2
1376888,36.5
1485207,34.1
1014696,240.7
1383441,231.4
1371087,42.5
1476917,43.6
1276499,42.5
1446430,43.6
1229678,42.5
1009292,70.7
1001171,311.4
1137404,329.8
1375821,307.0
1062616,329.8
1079738,471.2
1290947,493.1
1013855,493.1
1154323,316.4
1395980,311.4
1441315,335.1
1019358,302.2
1092629,306.2
1145112,309.9
1445208,309.9
1261902,493.9
1302322,508.8
1370543,508.8
1265371,322.2
1127141,308.8
1490162,306.2
1060861,112.5
1023077,77.9
1484782,55.9
1262037,49.1
1098189,74.9
1325113,70.7
1497786,55.9
1073615,55.9
1236135,56.9
1340927,110.9
1159933,163.8
1156490,163.6
1457848,139.3
1495944,190.3
1392169,115.8
1455460,76.7
1140660,110.6
1322916,110.4
1218064,105.2
1220578,82.6
1216185,125.7
1020213,137.5
1053587,50.9
1434574,227.8
1232933,87.8
1247358,67.5
1240750,67.5
1083061,82.6
1306822,66.1
1212344,256.6
1020358,256.6
1175372,280.4
1063846,281.8
1176603,303.6
1208555,290.2
1215805,277.7
1330549,268.6
1373401,397.9
1167183,268.6
1465135,209.0
1426834,201.5
1026154,205.8
1099028,336.5
1462415,298.8
1441751,282.3
1383303,308.2
1206105,312.9
1073905,312.4
1492052,282.3
1455622,231.3
1240058,228.4
1186355,287.7
1020825,235.8
1364564,271.4
1029205,228.4
1478725,281.0
1188897,260.8
1285247,281.0
1474891,272.8
1027212,45.9
1147355,29.7
1455107,33.7
1367592,40.1
1351864,94.9
1117537,72.1
1268577,60.0
1272369,117.1
1022529,116.7
1407632,119.9
1476518,174.2
1310846,127.2
1401384,140.8
1334308,177.3
1216744,162.3
1411562,118.4
1361089,119.5
1266842,142.3
1197346,133.0
1408990,141.7
1173866,161.8
1197580,143.9
1482256,143.9
1469038,139.0
1265086,158.8
1435363,141.7
1098504,133.0
1470110,133.9
1014856,144.6
1304171,145.9
1169912,163.4
1169788,140.5
1305399,148.8
1297768,155.2
1447875,127.3
1061654,148.8
1288892,127.3
1370978,199.8
1018332,107.4
1482488,48.4
1226206,40.6
1359566,42.1
1122220,41.7
1361124,33.7
1485074,36.2
1055147,32.4
1332121,64.7
1254062,63.7
1005089,92.9
1013929,58.0
1485789,188.7
1173106,133.1
1173239,67.4
1106978,58.0
1264303,67.4
1295580,80.5
1059133,48.8
1253909,91.6
1441728,74.6
1435074,22.7
1209374,46.4
1070634,50.2
1384764,47.6
1109661,46.4
1260990,58.3
1495776,62.3
1361715,62.3
1367986,70.4
1339738,38.9
1168006,62.3
1127551,70.4
1145891,70.4
1245972,62.3
1156328,70.6
1167613,65.3
1251253,68.1
1089488,65.3
1442686,65.3
1122897,55.5
1191425,37.2
1451363,40.9
1017978,51.5
1329321,106.5
1246499,105.1
1128581,93.2
1304389,106.5
1293491,112.1
1378231,105.1
1070072,93.2
1150354,131.1
1039951,112.1
1333906,120.2
1131712,61.0
1453878,62.6
1068668,70.5
1493420,70.4
1028234,63.7
1386496,69.1
1042053,63.7
1196922,59.8
1040737,68.1
1065819,59.8
1025496,38.5
1266139,45.0
1140717,51.7
1429810,39.3
1278363,55.1
1365006,55.1
1486505,45.9
1233411,48.8
1174361,41.0
1345956,41.0
1487066,62.6
1412186,51.7
1079827,336.7
1050897,345.2
1234163,62.6
1304337,51.7
1087455,59.6
1071359,51.1
1172474,129.3
1218040,455.4
1364913,220.3
1421572,220.3
1165704,287.7
1332421,492.5
1041334,287.7
1077637,287.7
1332253,275.8
1189355,270.3
1314410,275.8
1288385,67.1
1146363,32.4
1446195,40.5
1428079,67.1
1000357,65.8
1148714,66.0
1494973,65.8
1422995,40.5
1369219,67.4
1203139,32.4
1381422,1016.1
1217098,1119.7
1039931,1016.1
1281119,1114.6
1076815,1137.3
1024232,1100.9
1462666,1137.3
1278254,1100.9
1297002,1074.5
1054426,1074.5
1331830,407.6
1242168,446.7
1184109,407.6
1340270,407.6
1269866,385.6
1043470,385.6
1425669,426.2
1188645,385.6
1425768,457.2
1031064,469.6
1049619,225.3
1442195,225.3
1486459,276.6
1342433,305.4
1199358,295.7
1026899,317.9
1140924,253.8
1163539,317.9
1437111,305.4
1463289,317.9
1332634,88.0
1023555,140.6
1228894,161.9
1100285,131.0
1478601,128.3
1323239,93.3
1354676,125.7
1194259,68.1
1318614,73.6
1191961,68.1
1122956,36.5
1081854,96.9
1175553,143.8
1204209,104.2
1077085,118.7
1380942,117.2
1426362,109.6
1209170,36.5
1092575,44.7
1169201,56.9
1203547,753.9
1165216,849.0
1003607,849.0
1362241,663.1
1035344,749.1
1245219,738.5
1169218,718.1
1289437,578.9
1429851,563.9
1125820,578.9
1365966,658.6
1238324,707.7
1468842,664.0
1006290,745.7
1318381,733.4
1005859,749.9
1461709,625.9
1288697,777.8
1286176,735.9
1070978,608.1
1105358,871.1
1100655,871.1
1352006,851.8
1058810,1752.8
1086365,1793.9
1029141,1796.4
1269485,1815.3
1459115,872.3
1473731,861.5
1372061,849.1
1207433,234.4
1107812,275.1
1194682,285.2
1196913,246.5
1006258,291.8
1266052,275.1
1127841,257.3
1250099,224.5
1414515,265.8
1333316,217.3
1351402,243.2
1276151,243.4
1146781,195.1
1192028,262.4
1309566,262.6
1317399,243.4
1125915,222.9
1226596,254.2
1275552,189.2
1213443,284.0
1097854,336.5
1245940,218.1
1416156,401.7
1421658,341.3
1163541,396.3
1057891,401.7
1295122,396.3
1150550,401.7
1249152,394.2
1071750,357.0
1021922,672.0
1005087,661.9
1480809,649.6
1027495,502.3
1380376,4821.4
1028216,3403.2
1308459,559.6
1217898,649.6
1359469,4117.4
1471285,4117.4
1094380,478.1
1464888,441.6
1251882,421.2
1242910,421.1
1081466,436.0
1018551,421.1
1304675,421.1
1032172,436.0
1270116,432.1
1110391,432.1
1442758,1031.5
1484598,937.1
1219920,809.8
1383829,718.5
1453460,4496.2
1495381,4509.7
